CustomerID,Recency,Frequency,Monetary,AOV,Predicted_LTV
13489.0,218,1,51.36,51.36,50.080997
13491.0,40,5,655.48,131.096,657.7553
13492.0,97,2,676.1,338.05,680.3336
13493.0,99,1,439.28,439.28,437.10608
13494.0,343,1,316.26000000000005,316.26000000000005,314.17865
13495.0,244,3,1483.39,494.46333333333337,1457.9578
13497.0,311,2,348.05,174.025,337.67178
13499.0,61,1,323.62,323.62,329.40662
13500.0,94,2,668.8,334.4,653.91754
13502.0,69,1,74.56,74.56,73.57167
13504.0,184,1,295.93,295.93,295.42645
13506.0,578,1,301.12,301.12,301.2202
13507.0,182,2,842.69,421.345,840.86847
13508.0,68,1,110.97,110.97,111.15879
13509.0,38,3,265.3,88.43333333333334,264.51303
13510.0,96,3,1239.67,413.22333333333336,1241.2073
13513.0,217,1,205.1,205.1,204.18866
13515.0,190,1,203.4,203.4,203.3484
13517.0,31,1,516.24,516.24,504.5321
13520.0,1,3,1592.45,530.8166666666667,1567.8148
13521.0,121,2,805.77,402.885,800.9602
13522.0,91,1,125.80000000000001,125.80000000000001,127.4422
13523.0,183,2,1545.79,772.895,1567.1923
13524.0,250,1,159.20000000000002,159.20000000000002,160.97585
13525.0,221,1,282.88,282.88,278.38794
13527.0,32,3,921.09,307.03000000000003,932.32434
13531.0,486,1,305.45,305.45,305.02542
13532.0,183,1,210.31,210.31,210.09747
13533.0,66,1,124.14999999999999,124.14999999999999,125.49792
13534.0,131,7,1746.18,249.45428571428573,1752.1809
13536.0,121,2,1009.0,504.5,989.6838
13538.0,33,4,728.55,182.1375,713.31384
13539.0,284,1,164.1,164.1,162.71509
13548.0,68,2,682.41,341.205,680.65826
13549.0,4,3,370.2,123.39999999999999,369.96658
13552.0,125,3,909.34,303.11333333333334,934.7914
13557.0,30,2,584.06,292.03,586.5105
13558.0,92,3,445.93,148.64333333333335,451.4622
13560.0,302,1,174.37,174.37,172.28543
13561.0,128,1,141.85999999999999,141.85999999999999,140.56248
13562.0,129,1,603.27,603.27,594.26465
13564.0,546,1,540.0,540.0,543.9158
13565.0,101,1,110.17999999999999,110.17999999999999,111.52177
13569.0,517,1,118.32,118.32,116.90919
13570.0,68,1,239.49,239.49,243.18196
13571.0,124,5,983.75,196.75,965.6462
13575.0,1,1,147.41,147.41,145.28116
13576.0,61,8,3233.78,404.2225,3236.2627
13577.0,7,2,728.45,364.225,727.2952
13579.0,578,1,164.70000000000002,164.70000000000002,163.94923
13581.0,284,1,118.0,118.0,117.77297
13583.0,157,1,781.03,781.03,773.5903
13584.0,192,1,142.4,142.4,141.21371
13587.0,154,1,712.4,712.4,712.0058
13588.0,30,4,1043.85,260.9625,1050.2076
13590.0,4,2,513.41,256.705,512.3922
13591.0,184,1,340.9,340.9,346.94922
13592.0,67,2,138.39,69.195,146.77214
13593.0,163,1,559.85,559.85,552.21924
13596.0,243,1,285.44,285.44,285.86777
13599.0,7,11,3283.43,298.49363636363637,3283.0132
13601.0,6,1,373.2,373.2,369.58606
13602.0,184,1,428.89,428.89,426.01752
13606.0,60,3,280.53999999999996,93.51333333333332,291.59964
13610.0,68,2,235.2,117.6,227.2466
13611.0,32,1,535.08,535.08,544.498
13614.0,32,1,302.15,302.15,300.60428
13617.0,5,1,131.10999999999999,131.10999999999999,131.06856
13623.0,91,2,342.84999999999997,171.42499999999998,335.93903
13626.0,341,1,257.23,257.23,253.65004
13627.0,31,1,304.29,304.29,304.33603
13629.0,91,5,3604.0,720.8,3444.0742
13630.0,127,3,984.6999999999999,328.2333333333333,1004.581
13631.0,336,1,52.5,52.5,50.447388
13632.0,68,1,261.58,261.58,264.88928
13634.0,37,2,466.29,233.145,471.80154
13635.0,276,1,1071.03,1071.03,1066.2529
13636.0,94,3,657.27,219.09,653.9593
13637.0,219,1,262.25,262.25,264.54486
13642.0,128,1,354.8,354.8,352.35086
13643.0,122,3,519.44,173.14666666666668,522.6499
13645.0,33,1,252.1,252.1,244.39526
13649.0,486,1,197.8,197.8,197.55925
13650.0,2,3,792.58,264.1933333333333,779.5444
13651.0,244,1,15.0,15.0,16.468552
13652.0,547,1,308.8,308.8,305.14606
13654.0,37,2,798.24,399.12,796.8432
13655.0,7,1,383.65,383.65,378.63824
13656.0,193,1,162.70000000000002,162.70000000000002,162.3487
13662.0,36,1,305.24,305.24,305.36102
13666.0,62,1,20.6,20.6,18.580877
13668.0,37,9,2249.39,249.9322222222222,2198.31
13672.0,39,2,186.39000000000001,93.19500000000001,187.69305
13673.0,153,1,213.6,213.6,209.6123
13675.0,34,1,178.38000000000002,178.38000000000002,173.50775
13678.0,34,1,232.6,232.6,233.76021
13680.0,121,3,3029.9700000000003,1009.9900000000001,3055.2234
13681.0,157,2,531.08,265.54,526.2992
13682.0,219,1,59.5,59.5,60.859432
13685.0,62,5,2519.15,503.83000000000004,2479.798
13686.0,66,1,72.0,72.0,73.06448
13689.0,154,1,910.0,910.0,917.18567
13690.0,31,1,172.25,172.25,170.21587
13692.0,67,1,14.95,14.95,13.834825
13694.0,67,18,19940.56,1107.808888888889,19941.46
13695.0,3,9,1724.47,191.60777777777778,1733.378
13697.0,334,1,151.29999999999998,151.29999999999998,153.74834
13699.0,157,1,308.58000000000004,308.58000000000004,304.9918
13700.0,7,3,719.98,239.99333333333334,721.40283
13704.0,1,3,650.53,216.84333333333333,650.1515
13705.0,302,2,507.32,253.66,507.85495
13706.0,70,1,330.79,330.79,331.88754
13709.0,182,8,3079.64,384.955,3046.9622
13710.0,122,1,180.48,180.48,175.43112
13711.0,220,2,252.06,126.03,258.37973
13712.0,160,1,228.84,228.84,225.62207
13715.0,224,5,1079.34,215.868,1027.5302
13717.0,153,2,389.25,194.625,382.94232
13718.0,160,1,192.5,192.5,194.58456
13719.0,183,1,330.79,330.79,330.0107
13721.0,275,1,524.14,524.14,521.05804
13722.0,311,1,1463.47,1463.47,1479.3629
13723.0,189,1,199.85000000000002,199.85000000000002,200.74301
13725.0,162,2,1168.63,584.315,1173.8192
13726.0,334,1,786.98,786.98,789.357
13727.0,30,2,333.48,166.74,327.89655
13728.0,275,2,377.7,188.85,378.4088
13730.0,338,1,306.75,306.75,305.29153
13731.0,160,2,610.59,305.295,606.3876
13732.0,30,1,491.86,491.86,491.70502
13736.0,243,1,374.37,374.37,376.3165
13741.0,96,2,363.13,181.565,369.6243
13742.0,32,5,954.87,190.974,929.76794
13743.0,2,4,916.68,229.17,922.59247
13744.0,216,1,263.2,263.2,264.54486
13747.0,698,1,79.6,79.6,78.17405
13748.0,160,4,800.8,200.2,796.23596
13750.0,163,1,325.44,325.44,327.83368
13752.0,97,5,887.2900000000001,177.45800000000003,887.01056
13754.0,34,1,126.6,126.6,124.95273
13755.0,154,3,759.66,253.22,750.9094
13756.0,62,8,3326.6400000000003,415.83000000000004,3315.3298
13758.0,101,5,1784.37,356.87399999999997,1780.9923
13759.0,183,1,99.0,99.0,96.37426
13762.0,220,1,306.72,306.72,304.92514
13763.0,154,1,1714.96,1714.96,1711.8815
13764.0,193,1,499.89,499.89,499.28488
13767.0,34,17,8407.1,494.5352941176471,8408.377
13769.0,94,6,1670.8000000000002,278.4666666666667,1670.776
13771.0,184,3,2041.2,680.4,2052.897
13772.0,183,2,903.71,451.855,907.2339
13777.0,90,18,12215.31,678.6283333333333,12211.102
13780.0,302,1,243.73000000000002,243.73000000000002,244.07216
13781.0,282,1,127.84,127.84,128.50778
13782.0,156,2,269.14,134.57,275.78384
13784.0,40,6,1123.47,187.245,1126.2764
13786.0,517,1,230.39999999999998,230.39999999999998,225.96178
13787.0,425,1,106.4,106.4,109.272224
13790.0,213,1,348.8,348.8,354.9283
13791.0,247,1,579.0,579.0,573.45496
13792.0,245,1,120.95,120.95,126.58541
13798.0,2,29,21790.46,751.395172413793,21789.066
13800.0,284,1,558.32,558.32,553.70026
13801.0,245,1,324.8,324.8,327.16238
13802.0,343,1,969.74,969.74,977.1684
13804.0,91,4,862.25,215.5625,837.5346
13805.0,306,1,500.24,500.24,499.65128
13806.0,154,1,256.38,256.38,253.35033
13807.0,517,1,112.6,112.6,110.93449
13808.0,155,4,1591.56,397.89,1586.7554
13809.0,162,1,155.05,155.05,154.34058
13810.0,30,1,246.01,246.01,244.39526
13811.0,96,1,333.0,333.0,331.1872
13812.0,184,1,139.88,139.88,140.5425
13813.0,32,1,292.24,292.24,288.38345
13814.0,124,1,961.58,961.58,968.61804
13816.0,184,1,371.69,371.69,376.97778
13817.0,60,1,254.28,254.28,253.57016
13819.0,39,2,732.05,366.025,729.915
13822.0,243,1,163.62,163.62,162.22925
13823.0,93,1,650.42,650.42,655.5695
13824.0,7,3,1371.28,457.0933333333333,1366.3835
13831.0,220,2,719.3,359.65,704.2256
13833.0,279,1,384.8,384.8,381.604
13835.0,128,2,537.34,268.67,540.6125
13837.0,6,1,157.54000000000002,157.54000000000002,158.05229
13838.0,243,2,450.25,225.125,444.89056
13841.0,341,1,85.0,85.0,82.51858
13842.0,1,6,2137.09,356.1816666666667,2079.2463
13845.0,184,1,312.98,312.98,312.1512
13846.0,37,1,252.53,252.53,245.42027
13848.0,124,2,640.0,320.0,642.11334
13850.0,306,1,1595.48,1595.48,1614.4796
13851.0,216,2,2405.14,1202.57,2380.9172
13854.0,2,11,3696.87,336.0790909090909,3689.0999
13856.0,96,1,124.60000000000001,124.60000000000001,126.48867
13860.0,121,1,319.45,319.45,325.53802
13862.0,40,3,1026.16,342.05333333333334,1032.2836
13863.0,190,1,305.78,305.78,306.2074
13865.0,1,2,277.44,138.72,277.5228
13867.0,122,2,561.3,280.65,581.23016
13868.0,302,2,3192.54,1596.27,3189.1016
13869.0,125,1,1519.99,1519.99,1490.3026
13870.0,152,1,152.75,152.75,152.32193
13871.0,69,3,1392.0,464.0,1397.1761
13873.0,3,3,389.6,129.86666666666667,397.10416
13875.0,39,2,724.85,362.425,726.1891
13876.0,154,1,122.7,122.7,125.79304
13880.0,188,4,837.74,209.435,829.7037
13881.0,37,9,9414.78,1046.0866666666668,9439.772
13882.0,91,3,435.34000000000003,145.11333333333334,424.5948
13883.0,220,3,762.37,254.12333333333333,751.4642
13884.0,32,5,787.6,157.52,802.1032
13885.0,280,1,107.65,107.65,108.75805
13888.0,3,2,605.63,302.815,608.00824
13889.0,124,1,416.90000000000003,416.90000000000003,418.00992
13890.0,121,5,913.1500000000001,182.63000000000002,904.74207
13892.0,160,2,395.73,197.865,413.92017
13894.0,312,1,160.85,160.85,162.71509
13895.0,30,2,1655.77,827.885,1666.5507
13899.0,69,1,298.5,298.5,297.53262
13900.0,95,1,8.5,8.5,9.339931
13901.0,248,1,1561.0900000000001,1561.0900000000001,1578.8845
13904.0,303,1,131.52,131.52,130.81471
13908.0,97,3,1461.61,487.2033333333333,1449.0903
13911.0,128,3,867.47,289.1566666666667,858.03235
13914.0,275,1,321.07,321.07,325.4956
13917.0,339,1,65.38,65.38,69.84947
13919.0,31,2,384.81,192.405,381.6957
13924.0,121,2,474.73,237.365,476.88147
13925.0,64,3,298.13,99.37666666666667,296.34644
13928.0,122,1,131.22,131.22,130.66852
13931.0,216,2,1237.53,618.765,1235.1664
13938.0,244,1,71.66,71.66,73.72532
13939.0,343,1,184.5,184.5,192.39468
13940.0,184,1,225.24,225.24,224.25508
13941.0,32,2,2123.16,1061.58,2134.0767
13947.0,215,1,90.6,90.6,92.524284
13949.0,152,3,1359.04,453.0133333333333,1352.9308
13950.0,160,1,179.30999999999997,179.30999999999997,175.21092
13952.0,189,1,1208.31,1208.31,1197.1852
13953.0,69,2,911.32,455.66,908.1439
13954.0,121,1,212.51,212.51,210.31767
13955.0,126,2,322.96,161.48,326.4224
13956.0,68,2,330.45,165.225,329.32666
13959.0,282,2,337.44,168.72,332.71222
13962.0,129,1,117.6,117.6,116.75535
13963.0,253,3,548.86,182.95333333333335,549.2891
13969.0,31,9,4016.98,446.3311111111111,4024.5327
13971.0,31,2,703.36,351.68,694.9551
13975.0,122,5,2374.52,474.904,2486.6196
13980.0,62,1,200.14,200.14,200.0502
13982.0,455,1,428.6,428.6,427.31317
13983.0,1,7,1279.38,182.76857142857145,1280.8531
13984.0,217,3,689.38,229.79333333333332,710.29803
13985.0,1,8,3181.1,397.6375,3176.9094
13989.0,215,1,369.40999999999997,369.40999999999997,372.17612
13990.0,67,1,311.3,311.3,310.2284
13992.0,91,1,76.8,76.8,76.122406
13993.0,32,2,845.3,422.65,833.511
13994.0,182,2,924.21,462.105,909.3887
13995.0,129,1,310.45,310.45,309.06772
13999.0,30,5,1586.57,317.31399999999996,1594.1548
14000.0,6,1,635.66,635.66,639.3806
14001.0,698,1,301.24,301.24,301.47314
14002.0,187,1,224.79,224.79,224.25508
14004.0,246,2,957.0,478.5,952.3806
14005.0,128,1,187.16,187.16,191.37708
14006.0,7,1,357.65,357.65,364.96066
14012.0,161,1,328.8,328.8,328.89395
14013.0,99,1,118.5,118.5,117.61705
14016.0,338,1,976.58,976.58,979.46216
14019.0,305,1,416.24,416.24,414.49207
14020.0,2,1,331.14,331.14,329.23218
14021.0,6,2,433.0,216.5,430.92676
14023.0,282,2,584.07,292.035,587.50037
14024.0,64,2,327.7,163.85,324.65506
14027.0,62,1,104.82,104.82,106.8148
14029.0,154,1,302.46,302.46,301.06598
14030.0,32,7,1816.81,259.5442857142857,1809.414
14031.0,192,8,7549.67,943.70875,7548.631
14032.0,7,5,1202.68,240.536,1187.4021
14034.0,218,2,473.90999999999997,236.95499999999998,474.1516
14035.0,30,1,300.32,300.32,296.3116
14037.0,425,1,111.8,111.8,111.79827
14039.0,183,1,152.2,152.2,153.38194
14040.0,10,5,2148.57,429.71400000000006,2169.8552
14044.0,284,1,173.74,173.74,172.28543
14045.0,193,3,1251.75,417.25,1253.3613
14047.0,163,3,647.37,215.79,648.45807
14048.0,162,1,409.93,409.93,411.6483
14049.0,248,1,226.93,226.93,224.9847
14050.0,122,1,260.38,260.38,265.3169
14051.0,31,10,6933.570000000001,693.3570000000001,6975.2305
14053.0,156,2,260.25,130.125,258.84695
14054.0,215,1,92.46,92.46,94.15242
14056.0,36,11,3969.87,360.8972727272727,3953.9255
14057.0,32,5,1160.15,232.03000000000003,1160.2112
14060.0,71,6,1970.1200000000001,328.35333333333335,1966.1974
14062.0,93,2,1965.5,982.75,1963.0491
14064.0,6,3,722.87,240.95666666666668,723.0951
14067.0,154,2,374.7,187.35,370.6112
14071.0,122,3,307.11,102.37,309.05966
14073.0,153,1,151.04,151.04,151.3939
14075.0,213,1,316.78,316.78,308.63925
14076.0,306,1,122.47,122.47,127.07125
14077.0,66,2,227.9,113.95,220.63306
14078.0,67,3,491.46,163.82,516.5002
14079.0,156,1,375.1,375.1,377.87842
14080.0,153,1,45.599999999999994,45.599999999999994,42.164635
14081.0,70,2,934.52,467.26,929.74426
14082.0,425,1,182.25,182.25,192.39468
14083.0,38,5,811.3,162.26,821.4161
14085.0,99,6,1338.71,223.11833333333334,1335.1487
14087.0,152,1,194.42,194.42,195.40886
14088.0,278,4,12777.66,3194.415,12787.524
14092.0,276,4,1013.25,253.3125,1038.8334
14096.0,61,6,19798.67,3299.778333333333,18853.475
14098.0,275,1,147.35,147.35,144.75697
14099.0,33,4,1206.43,301.6075,1197.9879
14102.0,243,2,467.8,233.9,470.71017
14104.0,126,1,104.95,104.95,107.31231
14107.0,246,3,1288.15,429.3833333333334,1275.485
14108.0,91,1,306.58,306.58,306.62234
14110.0,2,6,2853.15,475.52500000000003,3045.0352
14111.0,7,2,142.5,71.25,148.10352
14112.0,99,2,1365.42,682.71,1351.891
14113.0,182,1,471.9,471.9,475.95276
14114.0,38,1,191.39999999999998,191.39999999999998,195.69472
14116.0,64,4,1169.82,292.455,1229.719
14121.0,31,3,2251.67,750.5566666666667,2247.1304
14125.0,30,1,1111.08,1111.08,1117.1243
14126.0,302,1,62.5,62.5,61.225822
14127.0,94,2,572.11,286.055,586.7729
14128.0,62,1,331.96,331.96,331.58365
14129.0,121,3,519.91,173.3033333333333,522.6499
14132.0,4,7,2261.71,323.1014285714286,2220.3738
14133.0,306,2,287.64,143.82,281.4533
14135.0,40,10,3307.25,330.725,3275.674
14138.0,121,2,982.3800000000001,491.19000000000005,980.07074
14140.0,122,2,935.05,467.525,930.21204
14141.0,31,2,425.82000000000005,212.91000000000003,426.04187
14142.0,698,1,311.81,311.81,312.07318
14145.0,187,3,2851.2,950.4,2827.1252
14146.0,333,1,1225.16,1225.16,1215.6617
14149.0,281,1,446.62,446.62,444.391
14150.0,244,1,352.46000000000004,352.46000000000004,352.3308
14156.0,1,24,37347.95,1556.1645833333332,30872.637
14159.0,216,3,1231.43,410.4766666666667,1242.4596
14161.0,128,3,1110.52,370.17333333333335,1117.517
14163.0,65,1,909.6,909.6,925.524
14165.0,99,1,122.53999999999999,122.53999999999999,126.48867
14167.0,10,1,148.35,148.35,153.36884
14171.0,305,1,363.79,363.79,364.17105
14173.0,250,1,114.04,114.04,113.928764
14174.0,183,1,134.46,134.46,138.18065
14175.0,31,1,2016.31,2016.31,2018.2019
14176.0,517,1,159.55,159.55,159.74884
14177.0,216,2,191.33,95.665,190.47356
14178.0,30,5,1243.56,248.712,1267.5771
14180.0,61,11,2091.27,190.11545454545455,2086.6318
14184.0,245,1,452.89,452.89,452.1708
14185.0,10,1,197.65,197.65,198.79898
14188.0,91,4,1426.76,356.69,1418.9932
14189.0,61,6,1974.68,329.11333333333334,1966.1941
14191.0,64,5,1584.07,316.81399999999996,1584.8213
14193.0,276,1,430.85,430.85,430.66193
14194.0,31,4,1602.2,400.55,1590.4044
14195.0,341,1,828.4,828.4,817.23755
14199.0,220,1,185.39999999999998,185.39999999999998,192.0283
14201.0,62,3,355.12,118.37333333333333,356.3567
14204.0,152,1,161.03,161.03,161.28868
14208.0,185,1,151.74,151.74,153.38194
14209.0,40,3,1017.23,339.07666666666665,1030.0818
14210.0,254,2,668.61,334.305,652.919
14211.0,246,1,220.04000000000002,220.04000000000002,222.23233
14212.0,32,1,1070.48,1070.48,1061.2314
14214.0,91,3,765.4,255.13333333333333,763.776
14215.0,188,2,342.16,171.08,335.3964
14216.0,182,3,1046.3600000000001,348.7866666666667,1062.4852
14217.0,40,9,973.6899999999999,108.18777777777777,975.19604
14219.0,213,1,89.94,89.94,92.524284
14220.0,190,1,319.42,319.42,326.04825
14221.0,254,3,1102.8,367.59999999999997,1111.9042
14223.0,124,2,686.23,343.115,680.1031
14224.0,128,1,251.01999999999998,251.01999999999998,245.91496
14226.0,30,2,337.02000000000004,168.51000000000002,331.1568
14227.0,129,1,304.33000000000004,304.33000000000004,304.63168
14229.0,71,1,456.97,456.97,452.21518
14231.0,96,1,307.76,307.76,306.169
14232.0,188,1,310.79,310.79,312.88162
14233.0,6,2,858.25,429.125,871.3882
14234.0,91,1,209.48,209.48,207.50444
14235.0,218,2,1538.31,769.155,1544.47
14236.0,666,1,189.3,189.3,191.1878
14237.0,698,1,161.0,161.0,162.20113
14239.0,160,5,1161.3,232.26,1161.3488
14240.0,91,1,663.49,663.49,689.16266
14241.0,96,1,213.70000000000002,213.70000000000002,212.7337
14243.0,129,5,1184.56,236.91199999999998,1181.6998
14245.0,250,1,688.35,688.35,691.27344
14246.0,129,1,449.64,449.64,449.86444
14247.0,191,1,136.76999999999998,136.76999999999998,138.18065
14250.0,32,3,1904.05,634.6833333333333,1939.662
14251.0,121,1,482.28000000000003,482.28000000000003,482.5112
14256.0,425,1,523.86,523.86,520.69476
14257.0,125,4,2479.58,619.895,2504.2222
14258.0,32,5,7609.18,1521.836,7593.43
14262.0,61,3,1124.36,374.78666666666663,1111.7156
14264.0,126,2,333.97,166.985,330.26004
14270.0,10,1,492.65000000000003,492.65000000000003,494.66284
14273.0,37,2,218.7,109.35,216.39917
14276.0,5,2,778.54,389.27,797.0035
14277.0,36,1,1637.43,1637.43,1644.1313
14282.0,122,4,1178.4,294.6,1186.8887
14284.0,91,1,343.15,343.15,345.2735
14285.0,303,1,300.6,300.6,297.07306
14286.0,37,1,2050.08,2050.08,2048.7913
14287.0,333,1,93.35,93.35,94.51881
14288.0,67,1,426.6,426.6,428.45132
14289.0,7,2,225.78,112.89,221.96443
14290.0,276,1,728.5,728.5,724.914
14291.0,33,5,2478.31,495.662,2473.6086
14292.0,2,4,1430.06,357.515,1409.1097
14293.0,162,3,815.1700000000001,271.72333333333336,798.4812
14297.0,62,2,710.1,355.05,696.9905
14298.0,91,10,16044.25,1604.425,19395.094
14299.0,1,4,1647.72,411.93,1643.2845
14304.0,340,1,383.45,383.45,382.1182
14307.0,2,4,1895.36,473.84,1879.0458
14309.0,30,5,1446.41,289.28200000000004,1442.1353
14311.0,37,1,310.26,310.26,309.79706
14312.0,38,5,1047.19,209.43800000000002,1027.632
14315.0,126,3,652.35,217.45000000000002,653.09766
14317.0,184,1,508.58000000000004,508.58000000000004,509.05243
14320.0,40,1,352.51,352.51,353.56467
14321.0,71,1,326.82,326.82,329.4635
14326.0,37,1,183.85,183.85,190.32512
14329.0,38,1,578.02,578.02,576.7513
14331.0,156,1,79.0,79.0,77.69097
14332.0,245,1,466.3,466.3,468.81522
14333.0,276,1,415.2,415.2,413.97787
14334.0,69,3,1017.01,339.00333333333333,1032.541
14335.0,246,1,359.25,359.25,362.81927
14336.0,130,2,764.45,382.225,748.48206
14338.0,338,1,8.25,8.25,10.716947
14339.0,37,1,309.52,309.52,309.79706
14340.0,220,1,134.7,134.7,138.18065
14341.0,128,3,688.81,229.60333333333332,720.88385
14342.0,122,1,91.03999999999999,91.03999999999999,92.74447
14344.0,99,4,604.13,151.0325,615.07715
14345.0,334,1,108.97999999999999,108.97999999999999,111.66796
14346.0,33,1,759.14,759.14,741.11127
14350.0,69,1,282.93,282.93,279.8503
14352.0,38,3,464.94000000000005,154.98000000000002,459.76785
14353.0,128,1,90.6,90.6,91.87304
14354.0,91,2,163.62,81.81,165.20674
14355.0,455,1,174.4,174.4,172.28543
14360.0,122,4,2128.23,532.0575,2044.0598
14364.0,6,3,1763.8,587.9333333333333,1782.1678
14367.0,34,9,4814.65,534.9611111111111,4795.285
14375.0,158,1,257.68,257.68,253.35033
14377.0,339,1,302.45,302.45,301.36572
14383.0,184,2,1005.6,502.8,990.085
14387.0,153,1,840.82,840.82,826.9762
14388.0,64,6,2281.92,380.32,2281.5547
14389.0,215,2,1043.46,521.73,1060.4468
14390.0,6,3,1097.16,365.72,1099.206
14393.0,219,1,67.95,67.95,69.483086
14395.0,61,6,2135.23,355.87166666666667,2050.0063
14396.0,215,2,487.99,243.995,496.62146
14397.0,5,8,1405.1,175.6375,1412.8839
14401.0,66,5,1718.14,343.62800000000004,1708.4253
14403.0,189,3,1180.01,393.33666666666664,1198.2823
14404.0,183,2,260.28,130.14,259.95355
14406.0,3,1,156.75,156.75,158.4352
14407.0,130,1,357.18,357.18,351.82803
14408.0,185,3,1459.14,486.38000000000005,1449.1241
14409.0,94,3,519.6,173.20000000000002,522.64014
14410.0,124,4,354.21999999999997,88.55499999999999,351.05667
14411.0,312,1,1063.0,1063.0,1073.7625
14413.0,364,1,122.7,122.7,127.07125
14414.0,93,2,359.9,179.95,339.86526
14415.0,66,7,3283.72,469.1028571428571,3291.7456
14418.0,182,1,897.35,897.35,908.2787
14419.0,62,4,607.66,151.915,613.2157
14420.0,335,1,387.52,387.52,383.05798
14421.0,6,1,455.18,455.18,453.39633
14422.0,90,1,382.01,382.01,382.01672
14423.0,220,1,265.2,265.2,264.54486
14426.0,130,3,1719.33,573.11,1720.8136
14427.0,154,1,321.74,321.74,324.83264
14428.0,275,2,710.71,355.355,695.59546
14431.0,70,1,470.36,470.36,475.7052
14432.0,32,3,671.28,223.76,666.47217
14434.0,62,3,552.0,184.0,546.24365
14436.0,305,1,89.06,89.06,83.36524
14437.0,455,1,63.0,63.0,61.225822
14438.0,192,1,131.9,131.9,130.44832
14440.0,333,2,1273.95,636.975,1271.6799
14441.0,90,2,646.26,323.13,648.9735
14443.0,312,2,608.4,304.2,601.70166
14446.0,30,3,657.4,219.13333333333333,666.47217
14447.0,252,1,265.0,265.0,265.27448
14448.0,424,1,102.35000000000001,102.35000000000001,106.41341
14449.0,160,3,714.7,238.23333333333335,721.33075
14450.0,5,2,322.22,161.11,328.14978
14451.0,62,1,302.59,302.59,302.63965
14452.0,155,1,127.37,127.37,125.79304
14453.0,308,1,119.93,119.93,117.77297
14456.0,32,3,1465.0,488.3333333333333,1436.38
14457.0,312,1,113.64,113.64,111.79827
14459.0,157,1,1837.92,1837.92,1805.6355
14460.0,312,1,30.0,30.0,29.889029
14462.0,33,7,1446.82,206.6885714285714,1466.1433
14463.0,305,1,220.2,220.2,221.98088
14465.0,70,3,1058.6200000000001,352.8733333333334,1092.8396
14466.0,61,5,1832.45,366.49,1815.934
14472.0,65,3,651.16,217.0533333333333,651.8016
14473.0,311,1,85.0,85.0,82.51858
14475.0,131,2,622.17,311.085,613.76324
14477.0,127,1,358.0,358.0,362.64066
14479.0,455,1,174.4,174.4,172.28543
14482.0,91,3,827.27,275.75666666666666,834.4607
14483.0,283,1,137.1,137.1,138.03285
14485.0,334,1,165.75,165.75,164.57983
14487.0,32,2,555.3199999999999,277.65999999999997,579.32056
14488.0,276,1,1064.28,1064.28,1066.2529
14491.0,667,1,127.2,127.2,126.55728
14493.0,91,3,1602.54,534.18,1590.2345
14495.0,64,1,40.599999999999994,40.599999999999994,38.95395
14496.0,343,2,538.8100000000001,269.40500000000003,542.97015
14497.0,284,1,475.37,475.37,480.60965
14498.0,188,1,147.02,147.02,144.02736
14499.0,191,1,126.02000000000001,126.02000000000001,126.70486
14500.0,2,2,305.85,152.925,304.7096
14501.0,96,1,184.28,184.28,192.23878
14502.0,183,3,943.53,314.51,948.1814
14503.0,182,2,770.87,385.435,750.3453
14504.0,68,2,408.15,204.075,412.9342
14505.0,67,4,2969.98,742.495,2976.585
14506.0,245,3,1250.45,416.81666666666666,1256.4318
14507.0,128,3,615.31,205.10333333333332,611.1919
14508.0,32,1,137.56,137.56,136.02155
14511.0,124,3,875.33,291.7766666666667,858.90375
14512.0,219,1,148.95999999999998,148.95999999999998,151.38663
14514.0,10,2,907.49,453.745,924.5575
14515.0,220,3,1349.07,449.69,1347.8488
14517.0,183,1,78.0,78.0,75.31776
14518.0,184,1,174.37,174.37,171.91904
14520.0,121,1,105.60000000000001,105.60000000000001,109.12603
14522.0,124,1,482.07,482.07,482.5112
14524.0,122,2,321.95,160.975,327.29382
14525.0,32,2,1451.63,725.815,1465.2147
14527.0,2,19,3456.48,181.92,3428.8538
14528.0,303,1,364.21999999999997,364.21999999999997,364.17105
14529.0,62,1,261.62,261.62,264.96112
14530.0,155,3,1399.21,466.40333333333336,1398.1589
14533.0,32,4,1062.08,265.52,1061.6074
14534.0,3,10,2442.42,244.24200000000002,2396.578
14535.0,62,3,2864.19,954.73,2844.161
14538.0,184,1,281.75,281.75,281.46805
14540.0,284,1,195.9,195.9,196.83527
14541.0,1,3,319.1,106.36666666666667,316.9947
14542.0,158,1,103.25,103.25,107.47837
14543.0,30,8,1633.68,204.21,1633.5961
14546.0,221,2,1061.28,530.64,1064.3352
14547.0,182,3,957.6,319.2,972.9011
14548.0,4,1,326.4,326.4,329.73083
14549.0,343,1,289.24,289.24,288.94092
14552.0,34,1,165.07,165.07,162.02515
14553.0,183,4,717.79,179.4475,730.17896
14555.0,70,1,197.94,197.94,197.7293
14560.0,60,10,1027.95,102.795,1033.2726
14561.0,127,1,222.07,222.07,222.3809
14562.0,61,8,1974.31,246.78875,1973.0907
14565.0,216,1,538.8000000000001,538.8000000000001,541.8631
14567.0,337,1,800.76,800.76,789.357
14569.0,121,1,227.39,227.39,225.84227
14570.0,252,2,218.06,109.03,219.28789
14572.0,182,1,135.05,135.05,138.18065
